,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,class
0,10.652692033036145,16.0423996636174,24.565547640138472,26.27212888308055,45.64768035308669,58.63206791822868,45.04585457357296,67.67552597910264,80.16559372558865,90.4175470664368,0
1,5.722231795187244,17.0358855244613,15.896998461188717,30.542138105606835,45.783894660419776,47.88659463276331,54.47816124306652,80.5773348714498,77.94215850764772,76.98965101080914,0
2,-12.363202336890145,8.080349609368762,22.20625938390704,28.204265841048414,54.067783396342264,55.70498703837924,64.48256973275166,61.86193609674841,83.91353611316617,93.4846618446795,0
3,-0.06707079942817805,4.439546836741311,16.8857476630455,30.57390644535746,35.57512527348942,65.92180142353297,64.19104024755643,78.82381193225535,71.22437171214256,93.15363943097006,0
4,4.970687791123844,6.228799336290495,25.188235320333703,29.065907497931875,35.15176738898096,57.690875261339755,58.61810108053087,66.28055763567075,102.55617599085825,91.87264254009207,0
5,-5.760684485751175,12.79581126933893,19.80457168810714,26.241130763799344,41.5237809155717,48.777198044782935,41.90970724893984,63.334767186041255,70.91513141552247,89.26226073786628,0
6,2.124092685536956,22.891658351946788,30.467897236134704,21.12633204210552,45.125616643836814,69.95921126506,69.66876981333579,57.70794712021804,81.72818577658165,101.84325528106808,0
7,0.8683882057197555,11.91471413144992,41.30061979064884,20.092324862601433,29.942377822939978,46.300419828406326,62.11575349400189,77.72079784744896,80.85640490758318,98.90332273059342,0
8,0.03433144747226589,13.88002102517824,22.7418111900968,32.73110123140629,39.522379189747745,43.01314786041958,52.49219308324814,60.38257798382348,76.97097469519565,80.41572753974769,0
9,-1.3968016847435303,-3.268837652586358,26.98104132330324,29.704259750865646,36.05709584408988,43.62338436907179,54.312984755618665,69.96172609382809,85.21069104771568,99.03948700119702,0
10,3.464209519628784,31.439282463834523,23.019176043416422,33.25567755333435,51.72410152034958,56.82587901454331,55.438678730347135,69.37204425777614,73.21948897854439,73.80548149507426,0
11,9.624298990497696,1.1718229499101902,15.946724951300926,33.49227967042364,52.74371432534389,44.155080312179194,63.91172741081104,75.03290969523295,72.85943418035711,97.49096902351864,0
12,-7.720525364134106,24.542260869714717,23.864129038547766,28.968765712717577,40.39833892130175,53.065529740379375,47.37717287614335,62.636800604984835,82.52159975914458,104.56099189581151,0
13,8.226192623861632,5.551621266869575,27.815248245494416,45.32522071134599,48.16785542456966,66.84487069374016,62.37622336398563,75.72197293859287,94.19193990931197,77.19471457149712,0
14,1.8290410409972775,17.66168991750149,26.774730289585737,25.981788463071002,24.510373697602127,53.670403138697594,61.42204457103174,71.26834549252405,91.56026092120439,83.03272887564684,0
15,3.561100902642783,16.52176545142735,21.253214055818162,30.541548869192926,36.5729107209266,46.44356783161804,64.0488458430495,72.51948773917425,90.56653577063373,89.58610343582158,0
16,-9.092817694648353,10.514555198032097,18.763825802197857,25.93976005243625,29.033309671161945,47.44689968461553,66.08767776171676,60.227186759375336,97.60466340835418,87.4483626600642,0
17,1.081095027589084,8.668757027890114,34.641177201440364,27.127649413720192,38.33817909467169,39.54112744224315,45.777546030116895,79.70514169664091,81.20209881323692,94.26075148375365,0
