,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,class
0,12.410712890024504,17.441755022346506,24.534143653169238,32.30399651031714,35.79109750817953,44.54348999657188,70.3042943392253,68.84399297190672,73.43000699618901,94.74388738750501,0
1,0.6334881968705723,-0.6068381250335957,27.27921825868869,30.929064768367468,38.81810490271266,57.37347859514535,51.76929323401905,74.07971564612353,80.62070536544442,97.0182534647475,0
2,1.3918122276493585,10.338000971075346,22.904830486801195,24.870568782524316,40.308554693399245,33.27177754599083,62.135751628325515,83.49232954127154,71.79546506047043,79.52190296521493,0
3,-0.578692529329414,12.18281340515195,16.74386697176901,37.12497198933526,33.60665025626538,60.059302971518925,67.82623040716292,74.32179215808121,89.36962210579242,94.37154135333289,0
4,-16.034635201377483,14.136303330404413,24.33979434149348,20.18631456853576,42.41841679696526,50.49618890944474,65.95818009702816,82.03871971089488,70.05167793952435,98.70249519033659,0
5,1.1574225055225287,28.425343138459283,23.81708456405771,37.15012035747464,38.00773253182192,41.64703308540402,57.13940617483757,95.10554505909874,73.38522176868874,97.66590853609908,0
6,-12.009348978376762,10.158383641249184,12.361843733474194,17.74065803426837,47.93237592673907,57.32111797680631,63.88781414273056,59.564713580642135,100.70841131499945,99.32427851045432,0
7,1.6888756076083442,9.990005689148132,22.019392130220936,35.052131965871794,40.91186059928488,41.35206043309111,64.91859263692568,73.41410678873488,97.1263388981713,81.56660673217513,0
8,-4.465640443008609,8.427481078174196,25.9632460466144,44.99106687170391,30.409472202121133,45.86335428360742,68.04515729641717,78.2748756774726,84.77082609302313,92.3990156601071,0
9,8.676232519070442,8.623554481098722,19.16408722280159,37.7118172079874,44.14932590282873,48.326977431347984,51.18983738123222,74.32119405671487,74.9347586746179,84.86180524336525,0
10,-1.490312992192069,15.276843847743951,9.19917168581888,31.695433688150782,36.55797754492319,50.86689814453602,57.77850278031382,68.66319756339712,77.52447457547284,105.04072129592022,0
11,0.11729099837537711,12.961739148412793,39.80233195449095,29.260801097174117,44.43693178203086,51.08322007243062,61.92940381875768,74.46672884536629,79.78778627755466,97.8928016820076,0
12,-8.604555755493465,20.747871854344133,34.70169964937208,37.32567119349568,42.685327381188024,42.37622048045387,52.41128229705119,57.68958251180033,80.35490867222434,109.52920461709984,0
13,5.13801659373501,7.697082886737288,34.745749398936105,16.749358969580875,33.84153119970961,41.39211982586521,59.5234338051862,63.190564904490515,76.27260266576378,83.25466546962431,0
14,-1.4426936906274495,17.137114722164206,27.938684628207497,26.241826767990247,33.54609265194913,36.01380674445656,54.79840958401206,57.57862123437022,84.14355162205575,98.26610741793506,0
15,4.962402027001417,15.525588282668076,19.425560651599653,26.847892853869023,43.636075548695004,50.55691287618041,62.80223677110395,62.483491962699475,94.35479795348175,92.26483138536662,0
16,6.48779467694518,12.435054144324667,-1.8595915564409502,25.36600149234357,46.794958540904645,53.15825671847972,81.98253809198692,60.98343197182944,74.993394660888,86.84297793051233,0
17,6.223486931180332,14.688073796439662,31.365362306792335,26.393049068358135,22.34846358647895,51.319253935675,64.61245490143354,78.61228391360734,81.96613285760866,100.62305234775121,0
18,-1.8999174235378566,13.207471765978442,36.160926525395325,30.27194168729572,43.304716260452395,54.29369139581109,68.11936500564914,66.57451349330596,89.11912429461708,85.0827102483524,0
19,-15.135298762461678,9.60536373972855,11.946519747838177,33.19584944499846,40.86055940879801,66.62309050768974,58.32673717440924,65.43121179899732,88.02270630998228,84.1433096951649,0
20,-9.3769743511331,9.756407263855346,24.163751142754315,23.544158966654628,29.868872034130185,54.34475323115702,58.19360773795953,75.72241033464564,86.13482654073455,82.96759956521704,0
21,6.6896557707835225,-1.852010991824196,20.386229836920634,35.03784787095333,37.556650523115685,44.2928825542712,54.874556905450035,70.82873933515933,76.56798106626198,94.46232891684353,0
22,8.074187202657411,1.5553802287739344,33.49509232448542,28.776162542435518,51.51207092545339,52.69564655106432,56.599437550175345,66.31037651131712,70.68910934294841,94.9831612572023,0
23,10.344794887277326,9.047311417683938,9.538840223838507,38.111696782780996,43.78786837992825,55.45763837788331,37.024054122518876,72.42982529341559,82.28771053269175,79.16606827284772,0
24,-4.394649324489861,14.000411247971911,32.94329637293221,31.95660756351552,48.08673419533172,54.205374584136784,45.53428338159314,82.86865261335254,75.70637291222808,86.30134234075602,0
25,-7.853702919833019,13.97959223217778,24.244082669337615,22.98492524650475,52.366807919758855,58.10462204263648,60.86047040342293,77.27666969798081,87.39803371848694,88.41057824563283,0
26,7.317382063081613,7.869727755073263,8.65388028697063,22.069136886601374,37.525223550829104,59.99631592456479,59.257800194793134,71.85298597010376,71.66476337659401,93.59781346670798,0
27,6.984563026215005,3.1905136770624223,7.303928540047313,52.89139439211394,40.68957468118556,35.965554418567706,51.30491699083995,72.05580670110977,71.77628732079192,101.37950662620936,0
28,0.17688913364088324,11.566199638438352,24.698746199598204,31.27467876789206,39.390295284796686,31.50051621238702,66.26347950342789,57.83932682788334,93.52851916687722,100.93382934031405,0
29,-0.03314866818159153,8.939002396455088,31.983891217583498,13.771518503432798,29.714543508183937,47.28900911491116,57.44194794952213,84.2167970916077,60.58100136749938,92.87060147044915,0
30,-10.793009204085937,0.8572337815494304,13.722937970024287,14.071224416608118,53.98871501625298,38.61296952089883,65.73131642925364,71.33169966507148,91.23988937512512,92.73815856729114,0
31,-1.6657427713754644,15.134350835138303,17.116184748367683,32.3118008618902,30.50186547482742,60.37790079240538,63.577594329254104,81.55850287730182,80.28817739351508,99.79270216605234,0
32,10.612322282708812,17.968768850748145,16.376868804658123,21.791371191815696,37.632967934964924,43.524509272634454,59.72425333541042,76.91560798412698,84.98281265763997,86.16690748779068,0
33,-7.330084638823336,9.177057494817834,26.862620891524937,32.210028553968925,43.88075808987666,55.45565957703183,72.68169332473904,63.61719938734513,76.21624064972305,84.84101620639584,0
34,-3.760105170202438,-2.4787089610498843,18.957929273203003,21.193813759151944,41.18563582677164,53.66319172500549,61.56608194808032,74.6192368752006,64.28398486454272,97.21640890289451,0
35,-1.1955401645213968,9.039040671279865,14.474177615944933,32.11095436878895,60.046498226371384,80.10696880425124,80.05259236556147,64.69125056005626,84.27094186421361,96.87215432571354,0
36,-2.6020809339384163,10.151336613626428,12.53627083413944,31.32357905130735,33.36868825352943,39.24137618750784,57.84501842922645,68.10375867537202,71.61501829038761,91.98958503971289,0
37,-14.445787647289787,-1.3147845845636557,11.609325190188228,19.12448843193237,37.50475849966389,65.32702983487664,57.69287798483847,88.40832672928673,81.59650211439248,88.89992499337578,0
38,-4.002961510294227,13.514292548050971,23.049988431764547,26.893737873458633,41.896865356290945,40.41873905389645,68.86037090217017,76.12643973281959,92.34282362625248,93.69751743627336,0
39,-4.5182451645470065,9.845329519447318,26.226190152574365,27.500690285045074,28.459453580167384,36.55437976698159,59.54507658364125,63.314575711985476,81.87685413538287,96.53537704338056,0
40,-2.515428584271698,16.89885930105685,15.721608885953568,38.922129291413654,46.965232761858715,50.66484010556086,57.39706453358426,75.75756884628521,73.72630033910673,86.0206560914361,0
